,id,name,first_air_date,overview,popularity,vote_average,vote_count
891,38464,Blue Exorcist,2011-04-17,"Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defeat his own father, Satan. To hone his raw skills, Rin enters True Cross Academy to train with other exorcist candidates.",286.647,7.9,446
892,530,Mobile Cop Jiban,1989-01-29,Naoto detective Jiban fights for justice against Bioron and his evil plans to conquer the world.,93.647,7.9,214
893,153411,The Envoys,2021-12-12,Two Vatican officials with very different conceptions of what faith is are sent to different parts of the world to investigate and verify the veracity of alleged miracles and healings attributed to members of the church.,26.254,7.878,282
894,85021,Gangs of London,2020-04-23,"When the head of a criminal organisation, Finn Wallace is assassinated, the sudden power vacuum his death creates threatens the fragile peace between the intricate web of gangs operating on the streets of the city. Now it’s up to the grieving, volatile and impulsive Sean Wallace to restore control and find those responsible for killing his father.",63.3,7.877,551
895,79410,After Life,2019-03-08,"Tony had a perfect life. But after his wife Lisa suddenly dies, Tony changes. After contemplating taking his own life, he decides instead to live long enough to punish the world by saying and doing whatever he likes from now on.",32.316,7.877,850
896,86248,Upload,2020-04-30,"In 2033, people who are near death can be “uploaded” into virtual reality hotels run by 6 tech firms. Cash-strapped Nora lives in Brooklyn and works customer service for the luxurious “Lakeview” digital afterlife. When L.A. party-boy/coder Nathan’s self-driving car crashes, his high-maintenance girlfriend uploads him permanently into Nora’s VR world.",114.597,7.876,1186
897,61738,Hi! School - Love On,2014-07-11,"High school may be tough, but Woo Hyun has a guardian angel looking over him — literally. Disguised as a naive high schooler, Lee Seul Bi descends from the heavens to protect Woo Hyun's life, but discovers she's got a thing or two to learn about life as a teenager, including the pains of falling in love. Can this cherubic guardian protect the apple of her eye and also manage to survive high school?",81.229,7.9,405
898,236235,The Gentlemen,2024-03-07,"When aristocratic Eddie inherits the family estate, he discovers that it's home to an enormous weed empire — and its proprietors aren't going anywhere.",105.871,7.874,496
899,65988,Wynonna Earp,2016-04-01,Wyatt Earp's great granddaughter Wynonna battles demons and other creatures with her unique abilities and a posse of dysfunctional allies - the only thing that can bring the paranormal to justice.,147.551,7.873,761
900,111616,First Kill,2022-06-10,"Falling in love is tricky for teens Juliette and Calliope: One's a vampire, the other's a vampire hunter — and both are ready to make their first kill.",18.878,7.873,302
901,4598,Boston Legal,2004-10-03,Alan Shore and Denny Crane lead a brigade of high-priced civil litigators in an upscale Boston law firm in a series focusing on the professional and personal lives of brilliant but often emotionally challenged attorneys. A spin-off of long-running series The Practice.,152.508,7.877,318
902,124271,NCIS: Hawai'i,2021-09-20,"Jane Tennant, the first female Special Agent in Charge of NCIS Pearl Harbor, and her unwavering team of specialists balance duty to family and country while investigating high-stakes crimes involving military personnel, national security and the mysteries of the sun-drenched island paradise itself.",57.416,7.87,284
903,82369,My Little Girl,2018-09-19,"Eight-year-old Öykü is an exceptional little girl, who unlike her peers is very empathetic and perceptive of the world around her. When her aunt, who has been her caregiver since birth, abandons her, Öykü will have to find her father, Demir. Unfortunately Demir, an irresponsible adult and a swindler who grew up in an orphanage, gets arrested the day Öykü comes to find him. Demir is released by the court on the condition that he takes care of his daughter, but Demir does not want to live with Öykü, whom he has just met - Demir and his partner-in-crime Ugur try to get rid of Öykü as they prepare for a big job. Their target, Candan has a seemingly quiet life, which only conceals her painful past. Fate will bring these people together, but none know that Öykü has a secret she cannot tell anyone.",67.957,7.9,216
904,38693,Ninjago: Masters of Spinjitzu,2012-01-11,"When the fate of their world, Ninjago, is challenged by great threats, it's up to the ninja: Kai, Jay, Cole, Zane, Lloyd and Nya to save the world.",157.187,7.9,711
905,62742,Sankarea: Undying Love,2012-04-06,"Zombie-obsessed Furuya is making a potion to reanimate his dead cat when he meets Rea. She’s about as miserable as a girl can get, thanks to her creepy, domineering father. When the pain becomes too much, she tries to commit suicide with a sip of Furuya’s weird elixir. The potion doesn’t kill her – but it does turn her into a zombie after she falls from a cliff.

Now that Rea’s undead and ready to finally live, she hides out with Furuya, who’s always dreamed of having a zombie girlfriend. Their one-of-a-kind relationship comes with some challenges, like the fact that Rea is decomposing. Even worse, her freak-show dad is dangerously determined to get her back under his control. As Furuya fights to keep his ghoulfriend safe, Rea finds the secret to resurrecting her happiness: Live like you’re dying – even if you’re already dead.",147.998,7.9,228
906,652,"What's New, Scooby-Doo?",2002-09-14,"Scooby-Doo and the Mystery, Inc. gang are launched into the 21st century, with new mysteries to solve.",113.035,7.9,634
907,580,Star Trek: Deep Space Nine,1993-01-03,"At Deep Space Nine, a space station located next to a wormhole in the vicinity of the liberated planet of Bajor, Commander Sisko and crew welcome alien visitors, root out evildoers and solve all types of unexpected problems that come their way.",237.642,7.868,808
908,553,Dungeons & Dragons,1983-09-17,Six friends are transported into the Dungeons & Dragons realm and must try to find a way home with the help of their guide 'Dungeon Master'.,19.366,7.9,243
909,85720,Shadow and Bone,2021-04-23,"In a world cleaved in two by a massive barrier of perpetual darkness, a young soldier uncovers a power that might finally unite her country. But as she struggles to hone her power, dangerous forces plot against her. Thugs, thieves, assassins and saints are at war now, and it will take more than magic to survive.",97.131,7.866,1389
910,79588,Pennyworth: The Origin of Batman's Butler,2019-07-28,"The origin story of Bruce Wayne's legendary butler, Alfred Pennyworth, a former British SAS soldier who forms a security company in 1960s London and goes to work with young billionaire Thomas Wayne and his wife Martha, before they become Bruce Wayne’s parents.",95.969,7.865,344
911,63109,Moses and the Ten Commandments,2015-03-23,"The story begins in the city of Pi-Ramesses, in Egypt, at approximately 1300 B.C, when the powerful pharaoh Seti, orders the death of every male newborn in his hatred of the Hebrew people. Amidst the horrors of mass infanticide, one brave Hebrew family defies Pharaoh`s command and hides their child in a basket set afloat on the river Nile, trusting that God would carry him to safety.",24.421,7.865,1033
912,4482,Bewitched,1964-09-17,"Samantha Stephens is a seemingly normal suburban housewife who also happens to be a genuine witch, with all the requisite magical powers. Her husband Darrin insists that Samantha keep her witchcraft under wraps, but situations invariably require her to indulge her powers while keeping her bothersome mother Endora at bay.",121.57,7.9,685
913,1421,Modern Family,2009-09-23,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",328.682,7.865,2826
